threshold,acc,sens,spec
0.1,0.9210526315789473,0.9062499999716798,0.9268292682813801
0.2,0.9210526315789473,0.8749999999726563,0.9390243902324509
0.30000000000000004,0.9122807017543859,0.8437499999736329,0.9390243902324509
0.4,0.9122807017543859,0.8437499999736329,0.9390243902324509
0.5,0.9035087719298246,0.8124999999746094,0.9390243902324509
0.6,0.9035087719298246,0.8124999999746094,0.9390243902324509
0.7000000000000001,0.9035087719298246,0.8124999999746094,0.9390243902324509
0.8,0.9298245614035088,0.8124999999746094,0.9756097560856632
0.9,0.9298245614035088,0.8124999999746094,0.9756097560856632
